ride_id,travel_from,max_capacity,year,month,day,day_of_week,hour,minute,tickets
8541,Homa Bay,49,2018,11,1,3,7,4,30
8542,Rongo,49,2018,11,1,3,7,4,7
8543,Kisii,49,2018,7,2,0,19,4,23
8544,Kehancha,49,2018,11,1,3,7,8,19
8545,Sirare,49,2018,11,1,3,7,0,48
8546,Kisii,11,2018,7,2,0,8,0,10
8547,Awendo,49,2018,11,1,3,7,8,12
8548,Awendo,49,2018,11,1,3,7,15,3
8549,Migori,49,2018,11,1,3,7,8,1
8553,Kisii,11,2018,7,2,0,7,50,7
8554,Kisii,11,2018,7,2,0,7,40,7
8555,Kisii,49,2018,7,2,0,19,3,9
8556,Kisii,11,2018,7,2,0,7,30,9
8557,Kisii,11,2018,7,2,0,7,20,8
8558,Kisii,49,2018,7,2,0,7,7,14
8559,Kisii,11,2018,7,2,0,7,9,8
20113,Kisii,11,2018,7,2,0,7,0,9
8560,Kisii,11,2018,7,2,0,6,50,10
8561,Kisii,11,2018,7,2,0,6,40,5
8562,Kisii,11,2018,7,2,0,5,50,1
8563,Kisii,11,2018,7,2,0,5,0,1
8564,Kisii,11,2018,7,2,0,6,30,1
8570,Kisii,49,2018,6,2,5,7,6,12
8571,Kisii,11,2018,6,2,5,9,40,4
8574,Kisii,49,2018,6,2,5,7,8,2
8575,Migori,49,2018,12,1,5,7,15,25
8576,Kisii,11,2018,6,2,5,9,30,9
8577,Kisii,11,2018,6,2,5,9,20,11
8578,Kisii,11,2018,6,2,5,9,10,5
8579,Kisii,11,2018,6,2,5,9,0,8
8580,Kisii,11,2018,6,2,5,8,50,7
8581,Kisii,11,2018,6,2,5,8,40,11
8582,Kisii,11,2018,6,2,5,8,30,11
8583,Kisii,11,2018,6,2,5,8,10,10
8584,Rongo,49,2018,12,1,5,7,4,9
8585,Kisii,11,2018,6,2,5,8,20,11
8586,Kisii,11,2018,6,2,5,8,0,10
8587,Kisii,11,2018,6,2,5,7,50,10
8588,Kisii,11,2018,6,2,5,7,40,11
8589,Kisii,11,2018,6,2,5,7,30,11
8590,Kisii,49,2018,6,2,5,7,7,3
8591,Kisii,49,2018,6,2,5,19,3,5
8592,Kisii,11,2018,6,2,5,7,20,11
8593,Kisii,11,2018,6,2,5,7,9,11
8594,Kisii,11,2018,6,2,5,7,0,10
8595,Kisii,11,2018,6,2,5,6,50,9
8596,Homa Bay,49,2018,12,1,5,7,4,33
8597,Kijauri,49,2018,12,1,5,7,6,1
8598,Sirare,49,2018,12,1,5,7,0,47
8599,Kehancha,49,2018,12,1,5,7,8,16
8600,Rongo,49,2018,12,1,5,7,9,2
8601,Rongo,49,2018,12,1,5,7,5,6
8602,Awendo,49,2018,12,1,5,7,8,11
8603,Nyachenge,49,2018,12,1,5,7,5,1
8604,Migori,49,2018,12,1,5,7,8,1
8605,Kisii,11,2018,6,2,5,6,40,11
8612,Kisii,11,2018,6,2,5,6,30,5
8613,Kisii,11,2018,6,2,5,5,50,1
8614,Kisii,11,2018,6,2,5,5,0,2
8617,Kijauri,11,2018,1,13,5,5,0,1
8618,Migori,49,2018,1,13,5,7,15,18
8619,Rongo,49,2018,1,13,5,7,4,7
8620,Kijauri,49,2018,1,13,5,7,6,1
8621,Homa Bay,49,2018,1,13,5,7,4,31
8622,Sirare,49,2018,1,13,5,7,0,47
8623,Nyachenge,49,2018,1,13,5,7,5,1
8624,Rongo,49,2018,1,13,5,7,11,1
8625,Rongo,49,2018,1,13,5,7,5,10
8626,Kehancha,49,2018,1,13,5,7,8,1
8627,Awendo,49,2018,1,13,5,7,8,20
8628,Awendo,49,2018,1,13,5,7,15,2
8637,Kisii,49,2018,5,2,2,7,6,19
8638,Kisii,11,2018,5,2,2,5,0,3
8639,Kisii,49,2018,5,2,2,7,5,1
8640,Kisii,11,2018,5,2,2,10,40,10
8641,Migori,49,2018,1,14,6,7,15,30
8642,Kisii,11,2018,5,2,2,10,30,12
8643,Kisii,11,2018,5,2,2,10,20,9
8644,Kisii,11,2018,5,2,2,10,10,10
8645,Kisii,11,2018,5,2,2,10,0,9
8646,Kisii,11,2018,5,2,2,9,50,5
8647,Kisii,11,2018,5,2,2,9,40,11
8648,Kisii,49,2018,5,2,2,7,2,4
8649,Kisii,11,2018,5,2,2,9,30,10
8650,Kisii,11,2018,5,2,2,9,20,10
8651,Kisii,11,2018,5,2,2,9,10,12
8652,Kisii,11,2018,5,2,2,9,0,4
8653,Kisii,11,2018,5,2,2,8,50,10
8654,Kisii,11,2018,5,2,2,8,40,10
8655,Kisii,11,2018,5,2,2,8,30,11
8656,Kijauri,11,2018,1,14,6,5,20,1
8657,Homa Bay,49,2018,1,14,6,7,4,33
8658,Keroka,11,2018,1,14,6,6,30,1
8659,Rongo,49,2018,1,14,6,7,4,4
8660,Sirare,49,2018,1,14,6,7,0,47
8661,Kijauri,11,2018,1,14,6,5,0,2
8662,Nyachenge,49,2018,1,14,6,7,5,1
8663,Keroka,49,2018,1,14,6,7,6,1
8664,Rongo,49,2018,1,14,6,7,5,7
8665,Kehancha,49,2018,1,14,6,7,8,5
8666,Awendo,49,2018,1,14,6,7,15,1
8667,Awendo,49,2018,1,14,6,7,8,6
8671,Kisii,11,2018,5,2,2,8,20,9
8675,Kisii,11,2018,5,2,2,8,10,11
8676,Kisii,49,2018,5,2,2,19,3,17
8677,Kisii,11,2018,5,2,2,8,0,8
8678,Rongo,49,2018,1,15,0,7,5,7
8679,Rongo,49,2018,1,15,0,7,4,4
8680,Rongo,49,2018,1,15,0,7,8,1
8681,Homa Bay,49,2018,1,15,0,7,4,32
8682,Sirare,49,2018,1,15,0,7,0,47
8683,Kehancha,49,2018,1,15,0,7,8,2
8684,Nyachenge,49,2018,1,15,0,7,4,1
8685,Rongo,49,2018,1,15,0,7,14,2
8686,Migori,49,2018,1,15,0,7,15,17
8687,Rongo,49,2018,1,15,0,7,9,1
8688,Awendo,49,2018,1,15,0,7,8,6
8693,Kisii,11,2018,5,2,2,7,50,10
8696,Kisii,49,2018,5,2,2,7,7,10
8697,Kisii,11,2018,5,2,2,7,40,9
8698,Kisii,11,2018,5,2,2,7,30,11
8699,Kisii,11,2018,5,2,2,7,20,5
8700,Keroka,49,2018,1,16,1,7,4,1
8701,Kisii,11,2018,5,2,2,7,9,10
8702,Kisii,11,2018,5,2,2,5,20,1
8706,Rongo,49,2018,1,16,1,7,5,9
8707,Rongo,49,2018,1,16,1,7,9,3
8708,Migori,49,2018,1,16,1,7,15,24
8709,Homa Bay,49,2018,1,16,1,7,4,31
8710,Rongo,49,2018,1,16,1,7,14,1
8711,Kijauri,49,2018,1,16,1,7,6,1
8712,Sirare,49,2018,1,16,1,7,0,47
8713,Kijauri,11,2018,1,16,1,6,10,2
8714,Rongo,49,2018,1,16,1,7,4,3
8715,Kehancha,49,2018,1,16,1,7,8,2
8716,Awendo,49,2018,1,16,1,7,8,4
8726,Kisii,11,2018,4,2,0,11,8,3
8727,Kisii,49,2018,4,2,0,7,6,4
8728,Migori,49,2018,1,17,2,7,15,31
8729,Kisii,49,2018,4,2,0,7,13,2
8730,Keroka,49,2018,1,17,2,7,2,1
8731,Kisii,11,2018,4,2,0,11,9,1
8732,Kisii,11,2018,4,2,0,11,7,4
8733,Kisii,11,2018,4,2,0,11,6,9
8734,Kisii,49,2018,4,2,0,7,8,3
8735,Kisii,11,2018,4,2,0,11,5,11
8736,Kisii,11,2018,4,2,0,11,4,8
8737,Kisii,11,2018,4,2,0,11,3,10
8738,Kisii,11,2018,4,2,0,11,2,8
8739,Kisii,11,2018,4,2,0,11,1,11
8740,Kisii,11,2018,4,2,0,11,0,11
8741,Rongo,49,2018,1,17,2,7,4,3
8742,Keroka,11,2018,1,17,2,7,30,1
8743,Rongo,49,2018,1,17,2,7,5,10
8744,Keroka,49,2018,1,17,2,7,6,4
8745,Keroka,49,2018,1,17,2,7,4,8
8746,Homa Bay,49,2018,1,17,2,7,4,32
8747,Rongo,49,2018,1,17,2,7,14,1
8748,Awendo,49,2018,1,17,2,7,0,1
8749,Sirare,49,2018,1,17,2,7,0,46
8750,Kijauri,11,2018,1,17,2,6,0,2
8751,Kijauri,11,2018,1,17,2,5,50,1
8752,Kisii,11,2018,4,2,0,10,59,11
8753,Awendo,49,2018,1,17,2,7,15,5
8754,Kehancha,49,2018,1,17,2,7,8,7
8755,Kijauri,11,2018,1,17,2,6,10,1
8756,Rongo,49,2018,1,17,2,7,9,3
8757,Kehancha,49,2018,1,17,2,7,13,1
8758,Rongo,49,2018,1,17,2,7,10,1
8763,Kisii,11,2018,4,2,0,10,58,11
8765,Kisii,11,2018,4,2,0,10,57,10
8766,Kisii,11,2018,4,2,0,10,56,7
8770,Kisii,11,2018,4,2,0,10,55,8
8771,Kisii,11,2018,4,2,0,10,53,10
8772,Kisii,11,2018,4,2,0,10,54,11
8773,Kisii,11,2018,4,2,0,10,51,12
8774,Kisii,11,2018,4,2,0,10,52,11
8775,Kisii,11,2018,4,2,0,10,50,11
8776,Kisii,11,2018,4,2,0,10,40,11
8777,Kisii,11,2018,4,2,0,10,30,11
8778,Kisii,11,2018,4,2,0,10,20,10
8779,Kisii,11,2018,4,2,0,10,10,4
8780,Kisii,11,2018,4,2,0,10,0,1
8781,Kisii,11,2018,4,2,0,8,20,9
8782,Kisii,11,2018,4,2,0,8,30,1
8783,Kisii,11,2018,4,2,0,8,10,10
8784,Kisii,11,2018,4,2,0,8,0,8
8785,Awendo,49,2018,1,18,3,7,8,2
8786,Kisii,11,2018,4,2,0,7,50,3
8787,Kisii,11,2018,4,2,0,7,40,11
8788,Kisii,49,2018,4,2,0,19,3,24
8789,Kisii,11,2018,4,2,0,7,30,6
8790,Kisii,11,2018,4,2,0,7,20,5
8791,Kisii,11,2018,4,2,0,7,9,11
8792,Kisii,11,2018,4,2,0,7,0,11
8793,Keroka,49,2018,1,18,3,7,4,4
8794,Kisii,11,2018,4,2,0,6,50,7
8795,Kisii,11,2018,4,2,0,5,50,1
8796,Kisii,11,2018,4,2,0,5,0,2
8799,Rongo,49,2018,1,18,3,7,4,8
8800,Keroka,49,2018,1,18,3,7,6,4
8804,Homa Bay,49,2018,1,18,3,7,4,21
8805,Kisii,49,2018,3,2,4,7,6,4
8806,Kisii,49,2018,3,2,4,7,1,5
8807,Kisii,11,2018,3,2,4,10,40,1
8808,Rongo,49,2018,1,18,3,7,14,1
8809,Rongo,49,2018,1,18,3,7,5,8
8810,Awendo,49,2018,1,18,3,7,15,8
8811,Kisii,11,2018,3,2,4,5,40,6
8812,Rongo,49,2018,1,18,3,7,9,4
8813,Migori,49,2018,1,18,3,7,15,30
8814,Sirare,49,2018,1,18,3,7,0,21
8815,Kisii,11,2018,3,2,4,5,50,3
8816,Nyachenge,49,2018,1,18,3,7,5,5
8817,Kisii,11,2018,3,2,4,6,10,2
8818,Kehancha,49,2018,1,18,3,7,8,8
8819,Migori,49,2018,1,18,3,7,8,2
8820,Kisii,11,2018,3,2,4,5,20,1
8822,Kisii,11,2018,3,2,4,6,0,4
8829,Kisii,49,2018,3,2,4,7,4,1
8830,Kisii,11,2018,3,2,4,5,0,1
8834,Migori,49,2018,1,19,4,7,15,31
8838,Kisii,49,2018,2,2,4,7,6,15
8839,Kisii,11,2018,2,2,4,10,54,11
8840,Kisii,11,2018,2,2,4,10,53,9
8841,Kisii,11,2018,2,2,4,10,52,10
8842,Kisii,11,2018,2,2,4,10,51,4
8843,Kisii,11,2018,2,2,4,10,50,10
8844,Kisii,11,2018,2,2,4,10,40,8
8845,Kisii,11,2018,2,2,4,10,30,11
8846,Kisii,11,2018,2,2,4,10,20,10
8847,Keroka,49,2018,1,19,4,7,4,4
8848,Kisii,11,2018,2,2,4,10,10,9
8849,Kisii,11,2018,2,2,4,10,0,7
8850,Kisii,11,2018,2,2,4,9,50,8
8851,Kisii,11,2018,2,2,4,9,40,10
8852,Kisii,49,2018,2,2,4,7,8,2
8853,Kisii,11,2018,2,2,4,9,30,11
8854,Kisii,11,2018,2,2,4,9,20,11
8855,Kisii,11,2018,2,2,4,9,10,11
8856,Kisii,11,2018,2,2,4,8,10,11
8857,Kisii,11,2018,2,2,4,9,0,11
8858,Kisii,11,2018,2,2,4,8,50,10
8859,Kisii,11,2018,2,2,4,8,40,10
8860,Rongo,49,2018,1,19,4,7,4,3
8861,Kisii,11,2018,2,2,4,8,30,11
8862,Awendo,49,2018,1,19,4,7,15,1
8863,Homa Bay,49,2018,1,19,4,7,11,3
8864,Nyachenge,49,2018,1,19,4,7,5,3
8865,Awendo,49,2018,1,19,4,7,8,12
8866,Kehancha,49,2018,1,19,4,7,8,5
8867,Homa Bay,49,2018,1,19,4,7,4,34
8868,Kisii,11,2018,2,2,4,8,20,9
8869,Sirare,49,2018,1,19,4,7,0,37
8870,Migori,49,2018,1,19,4,7,8,1
8871,Rongo,49,2018,1,19,4,7,9,3
8872,Rongo,49,2018,1,19,4,7,10,1
8873,Rongo,49,2018,1,19,4,7,5,9
8874,Keroka,11,2018,1,19,4,6,30,1
8880,Kisii,11,2018,2,2,4,8,0,7
8881,Kisii,49,2018,2,2,4,19,3,12
8882,Keroka,49,2018,1,20,5,7,6,3
8883,Keroka,49,2018,1,20,5,7,4,2
8884,Rongo,49,2018,1,20,5,7,5,9
8885,Rongo,49,2018,1,20,5,7,4,8
8886,Homa Bay,49,2018,1,20,5,7,4,32
8887,Awendo,49,2018,1,20,5,7,8,8
8889,Migori,49,2018,1,20,5,7,15,23
8890,Rongo,49,2018,1,20,5,7,9,2
8891,Sirare,49,2018,1,20,5,7,0,10
8892,Kisii,49,2018,2,2,4,7,7,29
8893,Kisii,11,2018,2,2,4,7,50,9
8894,Kisii,49,2018,2,2,4,7,4,1
8895,Nyachenge,49,2018,1,20,5,7,5,2
8898,Kisii,11,2018,2,2,4,7,40,8
8902,Kisii,11,2018,2,2,4,7,30,5
8906,Kisii,11,2018,2,2,4,7,20,9
8907,Kisii,11,2018,2,2,4,7,9,11
8908,Kisii,11,2018,2,2,4,7,0,10
8909,Kisii,11,2018,2,2,4,6,50,11
8910,Kisii,11,2018,2,2,4,6,40,9
8911,Kisii,11,2018,2,2,4,5,0,1
8914,Rongo,49,2018,1,21,6,7,0,19
8915,Rongo,49,2018,1,21,6,7,14,2
8916,Kisii,49,2018,2,2,4,7,1,1
8918,Awendo,49,2018,1,21,6,7,8,5
8919,Homa Bay,49,2018,1,21,6,7,4,33
8920,Sirare,49,2018,1,21,6,7,0,11
8921,Keroka,49,2018,1,21,6,7,4,6
8922,Keroka,49,2018,1,21,6,7,6,1
8923,Kijauri,49,2018,1,21,6,7,6,1
8924,Migori,49,2018,1,21,6,7,15,28
8926,Nyachenge,49,2018,1,21,6,7,5,1
8927,Rongo,49,2018,1,21,6,7,8,1
8928,Rongo,49,2018,1,21,6,7,4,5
8929,Rongo,49,2018,1,21,6,7,5,7
8930,Rongo,49,2018,1,21,6,7,9,2
8941,Keroka,49,2018,1,22,0,7,4,5
8943,Kisii,49,2018,1,2,1,7,6,14
8944,Kisii,11,2018,1,2,1,10,20,2
8945,Kisii,49,2018,1,2,1,7,8,7
8946,Kisii,11,2018,1,2,1,10,10,10
8947,Nyachenge,49,2018,1,22,0,7,5,2
8948,Kisii,11,2018,1,2,1,10,0,8
8949,Kisii,11,2018,1,2,1,9,50,3
8950,Kisii,11,2018,1,2,1,9,40,9
8951,Kisii,11,2018,1,2,1,9,30,11
8952,Keroka,49,2018,1,22,0,7,7,1
8953,Kisii,11,2018,1,2,1,9,20,11
8954,Keroka,49,2018,1,22,0,7,6,1
8955,Kisii,11,2018,1,2,1,9,10,11
8956,Kisii,11,2018,1,2,1,9,0,11
8957,Kisii,11,2018,1,2,1,8,50,11
8958,Kisii,11,2018,1,2,1,8,40,10
8959,Kisii,49,2018,1,2,1,19,4,3
8960,Kisii,11,2018,1,2,1,7,20,11
8961,Kisii,11,2018,1,2,1,8,30,10
8962,Kisii,11,2018,1,2,1,8,20,11
8963,Kisii,11,2018,1,2,1,8,10,11
8964,Kisii,11,2018,1,2,1,8,0,11
8965,Kisii,11,2018,1,2,1,7,50,11
8966,Kisii,49,2018,1,2,1,19,3,12
8967,Kisii,11,2018,1,2,1,7,40,11
8968,Kisii,49,2018,1,2,1,7,7,22
8969,Kisii,11,2018,1,2,1,7,30,9
8970,Kisii,11,2018,1,2,1,7,9,7
8971,Rongo,49,2018,1,22,0,7,4,10
8972,Kisii,11,2018,1,2,1,7,0,10
8973,Kisii,11,2018,1,2,1,6,50,9
8974,Rongo,49,2018,1,22,0,7,0,9
8975,Kisii,11,2018,1,2,1,6,40,7
8976,Kisii,11,2018,1,2,1,6,30,2
8977,Kisii,49,2018,1,2,1,7,4,4
8978,Kisii,11,2018,1,2,1,5,50,5
8979,Kisii,11,2018,1,2,1,5,40,6
8980,Homa Bay,49,2018,1,22,0,7,11,1
8981,Homa Bay,49,2018,1,22,0,7,9,3
8982,Homa Bay,49,2018,1,22,0,7,4,33
8983,Migori,49,2018,1,22,0,7,15,23
8984,Sirare,49,2018,1,22,0,7,0,16
8985,Migori,49,2018,1,22,0,7,8,5
8986,Kisii,11,2018,1,2,1,5,30,1
8987,Kisii,11,2018,1,2,1,5,0,1
8990,Rongo,49,2018,1,22,0,7,9,4
8991,Rongo,49,2018,1,22,0,7,10,1
8992,Rongo,49,2018,1,22,0,7,5,3
8993,Awendo,49,2018,1,22,0,7,8,3
9002,Keroka,49,2018,1,22,0,7,2,1
9008,Kisii,49,2018,1,31,2,7,5,2
9009,Kisii,49,2018,1,31,2,7,7,4
9010,Kisii,49,2018,1,31,2,7,6,38
9011,Kisii,11,2018,1,31,2,9,50,12
9012,Kisii,49,2018,1,31,2,7,8,7
9013,Kisii,11,2018,1,31,2,9,40,9
9014,Nyachenge,49,2018,1,23,1,7,15,1
9015,Rongo,49,2018,1,23,1,7,10,4
9016,Migori,49,2018,1,23,1,7,12,20
9017,Migori,49,2018,1,23,1,7,15,36
9018,Rongo,49,2018,1,23,1,7,12,1
9019,Sirare,49,2018,1,23,1,19,7,22
9020,Rongo,49,2018,1,23,1,7,13,1
9021,Homa Bay,49,2018,1,23,1,7,9,20
9022,Rongo,49,2018,1,23,1,7,4,12
9023,Nyachenge,49,2018,1,23,1,7,9,2
9024,Nyachenge,49,2018,1,23,1,7,12,2
9025,Nyachenge,49,2018,1,23,1,7,4,1
9026,Rongo,49,2018,1,23,1,7,5,14
9027,Kisii,11,2018,1,31,2,9,30,8
9028,Kisii,11,2018,1,31,2,9,20,10
9029,Kisii,11,2018,1,31,2,9,10,1
9030,Kisii,11,2018,1,31,2,8,50,5
9031,Kisii,11,2018,1,31,2,8,40,11
9032,Kisii,11,2018,1,31,2,8,30,11
9033,Kisii,11,2018,1,31,2,8,20,11
9034,Kisii,11,2018,1,31,2,8,10,11
9035,Kisii,11,2018,1,31,2,8,0,11
9036,Kisii,11,2018,1,31,2,7,50,11
9037,Kisii,11,2018,1,31,2,7,40,11
9038,Kisii,11,2018,1,31,2,7,30,11
9039,Kisii,49,2018,1,31,2,7,2,1
9040,Rongo,49,2018,1,23,1,7,8,4
9041,Kisii,11,2018,1,31,2,7,20,11
9042,Kisii,11,2018,1,31,2,7,9,10
9043,Kisii,11,2018,1,31,2,7,0,4
9044,Keroka,49,2018,1,23,1,7,4,5
9045,Kisii,11,2018,1,31,2,5,30,1
9046,Kisii,11,2018,1,31,2,5,0,2
9050,Kisii,49,2018,1,30,1,7,2,1
9051,Kisii,11,2018,1,30,1,5,0,4
9052,Kisii,11,2018,1,30,1,8,0,1
9053,Kisii,49,2018,1,30,1,7,6,7
9054,Kisii,11,2018,1,30,1,8,30,1
9055,Kisii,11,2018,1,30,1,7,9,1
9056,Kisii,11,2018,1,30,1,6,50,1
9057,Kisii,11,2018,1,30,1,6,40,10
9058,Keroka,49,2018,1,23,1,7,6,2
9059,Kisii,11,2018,1,30,1,6,30,9
9060,Kisii,11,2018,1,30,1,6,10,11
9061,Kisii,11,2018,1,30,1,6,20,10
9062,Homa Bay,49,2018,1,23,1,7,4,28
9063,Nyachenge,49,2018,1,23,1,7,5,4
9064,Sirare,49,2018,1,23,1,7,0,7
9065,Kisii,11,2018,1,30,1,6,0,11
9066,Rongo,49,2018,1,23,1,7,9,3
9067,Kisii,11,2018,1,30,1,5,50,11
9073,Rongo,49,2018,1,23,1,7,0,1
9074,Kisii,11,2018,1,30,1,5,40,11
9075,Rongo,49,2018,1,24,2,7,5,13
9076,Migori,49,2018,1,24,2,7,8,15
9077,Homa Bay,49,2018,1,24,2,7,4,21
9078,Sirare,49,2018,1,24,2,19,7,28
9079,Homa Bay,49,2018,1,24,2,7,9,20
9080,Kisii,11,2018,1,30,1,5,30,8
9081,Kehancha,49,2018,1,24,2,7,8,4
9082,Rongo,49,2018,1,24,2,7,4,8
9083,Rongo,49,2018,1,24,2,7,13,2
9084,Migori,49,2018,1,24,2,7,12,10
9085,Migori,49,2018,1,24,2,7,13,1
9086,Rongo,49,2018,1,24,2,7,8,4
9087,Nyachenge,49,2018,1,24,2,7,5,1
9088,Kisii,11,2018,1,30,1,5,20,6
9091,Rongo,49,2018,1,24,2,7,10,3
9093,Rongo,49,2018,1,24,2,7,9,2
9095,Rongo,49,2018,1,24,2,7,11,1
9097,Awendo,49,2018,1,24,2,7,8,3
9098,Keroka,49,2018,1,24,2,7,6,1
9099,Keroka,49,2018,1,24,2,19,6,1
9105,Kisii,49,2018,1,29,0,7,6,20
9106,Kisii,11,2018,1,29,0,10,50,3
9107,Kisii,49,2018,1,29,0,7,5,2
9108,Kisii,11,2018,1,29,0,10,40,11
9109,Kisii,11,2018,1,29,0,10,20,11
9110,Kisii,11,2018,1,29,0,10,30,11
9111,Kisii,11,2018,1,29,0,9,20,11
9112,Kisii,11,2018,1,29,0,10,10,11
9113,Keroka,49,2018,1,24,2,7,4,2
9114,Kisii,11,2018,1,29,0,10,0,11
9115,Nyachenge,49,2018,1,24,2,7,4,1
9116,Nyachenge,49,2018,1,24,2,7,15,1
9117,Kisii,11,2018,1,29,0,9,50,11
9118,Kisii,11,2018,1,29,0,9,40,10
9119,Kisii,11,2018,1,29,0,9,30,11
9120,Kisii,11,2018,1,29,0,9,10,11
9121,Migori,49,2018,1,24,2,7,15,22
9122,Sirare,49,2018,1,24,2,7,0,7
9123,Rongo,49,2018,1,24,2,7,14,2
9130,Kisii,11,2018,1,29,0,9,0,11
9132,Keroka,49,2018,1,25,3,7,6,4
9133,Keroka,49,2018,1,25,3,7,4,5
9134,Homa Bay,49,2018,1,25,3,7,9,21
9135,Nyachenge,49,2018,1,25,3,7,4,1
9136,Migori,49,2018,1,25,3,7,0,11
9137,Rongo,49,2018,1,25,3,7,8,2
9138,Sirare,49,2018,1,25,3,19,7,26
9139,Homa Bay,49,2018,1,25,3,7,4,21
9140,Migori,49,2018,1,25,3,7,12,12
9142,Awendo,49,2018,1,25,3,7,8,17
9143,Rongo,49,2018,1,25,3,7,9,5
9144,Rongo,49,2018,1,25,3,7,4,8
9145,Kehancha,49,2018,1,25,3,7,13,2
9146,Rongo,49,2018,1,25,3,7,5,8
9147,Migori,49,2018,1,25,3,7,15,8
9148,Migori,49,2018,1,25,3,7,8,3
9150,Kehancha,49,2018,1,25,3,7,8,8
9151,Keroka,49,2018,1,25,3,7,7,1
9152,Keroka,11,2018,1,25,3,6,40,1
9153,Sirare,49,2018,1,25,3,7,0,3
9154,Rongo,49,2018,1,25,3,7,15,1
9160,Kisii,11,2018,1,29,0,8,50,11
9161,Kisii,11,2018,1,29,0,6,50,11
9162,Kisii,11,2018,1,29,0,8,40,10
9163,Keroka,49,2018,1,26,4,7,4,9
9164,Kisii,11,2018,1,29,0,8,30,10
9165,Kisii,11,2018,1,29,0,8,20,11
9166,Sirare,49,2018,1,26,4,19,7,36
9167,Homa Bay,49,2018,1,26,4,7,9,32
9168,Migori,49,2018,1,26,4,7,8,5
9169,Migori,49,2018,1,26,4,7,15,17
9170,Nyachenge,49,2018,1,26,4,7,14,2
9171,Rongo,49,2018,1,26,4,7,13,2
9172,Rongo,49,2018,1,26,4,7,15,6
9173,Awendo,49,2018,1,26,4,7,8,18
9174,Kisii,11,2018,1,29,0,8,10,11
9175,Homa Bay,49,2018,1,26,4,7,4,19
9176,Migori,49,2018,1,26,4,7,12,25
9177,Keroka,49,2018,1,26,4,7,6,1
9178,Homa Bay,49,2018,1,26,4,7,10,21
9179,Rongo,49,2018,1,26,4,7,8,1
9180,Kehancha,49,2018,1,26,4,7,13,9
9181,Rongo,49,2018,1,26,4,7,14,2
9182,Rongo,49,2018,1,26,4,7,4,1
9183,Kehancha,49,2018,1,26,4,7,8,9
9185,Sirare,49,2018,1,26,4,7,0,10
9186,Rongo,49,2018,1,26,4,7,12,3
9187,Rongo,49,2018,1,26,4,7,5,10
9188,Rongo,49,2018,1,26,4,7,10,1
9190,Kendu Bay,49,2018,1,26,4,7,2,1
9191,Rongo,49,2018,1,26,4,7,9,3
9192,Nyachenge,49,2018,1,26,4,7,5,1
9193,Nyachenge,49,2018,1,26,4,7,12,1
9196,Kisii,49,2018,1,29,0,7,7,43
9200,Kisii,11,2018,1,29,0,8,0,11
9202,Keroka,49,2018,1,27,5,7,6,8
9203,Rongo,49,2018,1,27,5,7,4,11
9204,Nyachenge,49,2018,1,27,5,7,5,2
9205,Sirare,49,2018,1,27,5,19,7,20
9206,Migori,49,2018,1,27,5,7,12,24
9207,Keroka,49,2018,1,27,5,7,4,8
9208,Migori,49,2018,1,27,5,7,8,9
9209,Rongo,49,2018,1,27,5,7,5,8
9210,Homa Bay,49,2018,1,27,5,7,9,31
9211,Rongo,49,2018,1,27,5,7,14,4
9212,Kehancha,49,2018,1,27,5,7,13,3
9213,Kehancha,49,2018,1,27,5,7,8,10
9214,Sirare,49,2018,1,27,5,7,0,13
9215,Awendo,49,2018,1,27,5,7,8,19
9216,Homa Bay,49,2018,1,27,5,7,11,1
9217,Rongo,49,2018,1,27,5,7,10,1
9218,Rongo,49,2018,1,27,5,7,9,2
9219,Homa Bay,49,2018,1,27,5,7,4,21
9220,Migori,49,2018,1,27,5,7,15,9
9221,Nyachenge,49,2018,1,27,5,7,14,2
9222,Kijauri,11,2018,1,27,5,6,20,1
9223,Nyachenge,49,2018,1,27,5,7,10,1
9229,Kisii,11,2018,1,29,0,7,50,11
9230,Kisii,11,2018,1,29,0,7,40,11
9231,Kisii,11,2018,1,29,0,7,30,11
9232,Nyachenge,49,2018,1,28,6,7,4,2
9233,Sirare,49,2018,1,28,6,19,7,34
9234,Migori,49,2018,1,28,6,7,12,32
9235,Homa Bay,49,2018,1,28,6,7,9,32
9236,Rongo,49,2018,1,28,6,19,7,3
9237,Kisii,11,2018,1,29,0,7,20,10
9238,Rongo,49,2018,1,28,6,7,10,2
9239,Kehancha,49,2018,1,28,6,7,13,6
9240,Rongo,49,2018,1,28,6,7,5,10
9241,Kisii,11,2018,1,29,0,7,9,8
9242,Kisii,11,2018,1,29,0,7,0,11
9243,Nyachenge,49,2018,1,28,6,7,5,2
9244,Kisii,11,2018,1,29,0,6,40,9
9245,Rongo,49,2018,1,28,6,7,14,8
9246,Kisii,11,2018,1,29,0,5,30,1
9247,Kisii,11,2018,1,29,0,5,10,1
9248,Kisii,11,2018,1,29,0,5,0,11
9256,Migori,49,2018,1,28,6,7,8,15
9259,Kisii,49,2018,1,28,6,7,6,14
9260,Kisii,11,2018,1,28,6,11,2,9
9261,Kehancha,49,2018,1,28,6,7,8,8
9262,Kisii,11,2018,1,28,6,11,3,2
9263,Kisii,11,2018,1,28,6,11,1,10
9264,Kisii,11,2018,1,28,6,11,0,11
9265,Kisii,11,2018,1,28,6,10,59,11
9266,Kisii,11,2018,1,28,6,10,58,11
9267,Kisii,11,2018,1,28,6,10,57,11
